FECHA,PRODUCTO,PRECIO_SINTETICO,CANTIDAD
2025-04-13,Mango Común,40.16,Canastilla - 25 Kg
2025-04-14,Mango Común,39.8,Canastilla - 25 Kg
2025-04-15,Mango Común,41.84,Canastilla - 25 Kg
2025-04-16,Mango Común,39.42,Canastilla - 25 Kg
2025-04-17,Mango Común,40.53,Canastilla - 25 Kg
2025-04-18,Mango Común,40.64,Canastilla - 25 Kg
2025-02-28,Mango Tommy,157.42,Canastilla - 25 Kg
2025-03-01,Mango Tommy,158.01,Canastilla - 25 Kg
2025-03-02,Mango Tommy,152.96,Canastilla - 25 Kg
2025-03-03,Mango Tommy,149.07,Canastilla - 25 Kg
2025-03-04,Mango Tommy,148.93,Canastilla - 25 Kg
2025-03-05,Mango Tommy,143.34,Canastilla - 25 Kg
2025-03-06,Mango Tommy,142.47,Canastilla - 25 Kg
2025-03-07,Mango Tommy,139.67,Canastilla - 25 Kg
2025-03-08,Mango Tommy,139.13,Canastilla - 25 Kg
2025-03-09,Mango Tommy,135.19,Canastilla - 25 Kg
2025-03-10,Mango Tommy,131.46,Canastilla - 25 Kg
2025-03-11,Mango Tommy,130.43,Canastilla - 25 Kg
2025-03-12,Mango Tommy,128.84,Canastilla - 25 Kg
2025-03-13,Mango Tommy,124.46,Canastilla - 25 Kg
2025-03-14,Mango Tommy,120.64,Canastilla - 25 Kg
2025-03-15,Mango Tommy,115.27,Canastilla - 25 Kg
2025-03-16,Mango Tommy,113.04,Canastilla - 25 Kg
2025-03-17,Mango Tommy,111.83,Canastilla - 25 Kg
2025-03-18,Mango Tommy,108.5,Canastilla - 25 Kg
2025-03-19,Mango Tommy,106.62,Canastilla - 25 Kg
2025-03-20,Mango Tommy,110.11,Canastilla - 25 Kg
2025-03-21,Mango Tommy,109.39,Canastilla - 25 Kg
2025-03-22,Mango Tommy,106.53,Canastilla - 25 Kg
2025-03-23,Mango Tommy,105.97,Canastilla - 25 Kg
2025-03-24,Mango Tommy,103.46,Canastilla - 25 Kg
2025-03-25,Mango Tommy,97.72,Canastilla - 25 Kg
2025-03-26,Mango Tommy,98.12,Canastilla - 25 Kg
2025-03-27,Mango Tommy,99.71,Canastilla - 25 Kg
2025-03-28,Mango Tommy,97.58,Canastilla - 25 Kg
2025-03-29,Mango Tommy,101.2,Canastilla - 25 Kg
2025-03-30,Mango Tommy,103.06,Canastilla - 25 Kg
2025-03-31,Mango Tommy,102.44,Canastilla - 25 Kg
2025-04-01,Mango Tommy,97.07,Canastilla - 25 Kg
2025-04-02,Mango Tommy,97.98,Canastilla - 25 Kg
2025-04-03,Mango Tommy,100.3,Canastilla - 25 Kg
2025-04-04,Mango Tommy,96.83,Canastilla - 25 Kg
2025-04-05,Mango Tommy,93.77,Canastilla - 25 Kg
2025-04-06,Mango Tommy,91.9,Canastilla - 25 Kg
2025-04-07,Mango Tommy,89.22,Canastilla - 25 Kg
2025-04-08,Mango Tommy,85.34,Canastilla - 25 Kg
2025-04-09,Mango Tommy,80.32,Canastilla - 25 Kg
2025-04-10,Mango Tommy,80.01,Canastilla - 25 Kg
2025-04-11,Mango Tommy,74.62,Canastilla - 25 Kg
2025-04-12,Mango Tommy,69.88,Canastilla - 25 Kg
2025-04-13,Mango Tommy,63.15,Canastilla - 25 Kg
2025-04-14,Mango Tommy,52.03,Canastilla - 25 Kg
2025-04-15,Mango Tommy,49.89,Canastilla - 25 Kg
2025-04-16,Mango Tommy,56.87,Canastilla - 25 Kg
2025-04-17,Mango Tommy,52.27,Canastilla - 25 Kg
2025-04-18,Mango Tommy,54.55,Canastilla - 25 Kg
2025-02-28,Manzana Gloria,210.54,Caja de carton - 20 Kg
2025-03-01,Manzana Gloria,207.28,Caja de carton - 20 Kg
2025-03-02,Manzana Gloria,209.97,Caja de carton - 20 Kg
2025-03-03,Manzana Gloria,208.42,Caja de carton - 20 Kg
2025-03-04,Manzana Gloria,203.76,Caja de carton - 20 Kg
2025-03-05,Manzana Gloria,197.74,Caja de carton - 20 Kg
2025-03-06,Manzana Gloria,199.84,Caja de carton - 20 Kg
2025-03-07,Manzana Gloria,199.71,Caja de carton - 20 Kg
2025-03-08,Manzana Gloria,193.98,Caja de carton - 20 Kg
2025-03-09,Manzana Gloria,195.32,Caja de carton - 20 Kg
2025-03-10,Manzana Gloria,192.93,Caja de carton - 20 Kg
2025-03-11,Manzana Gloria,192.13,Caja de carton - 20 Kg
2025-03-12,Manzana Gloria,189.21,Caja de carton - 20 Kg
2025-03-13,Manzana Gloria,185.03,Caja de carton - 20 Kg
2025-03-14,Manzana Gloria,187.38,Caja de carton - 20 Kg
2025-03-15,Manzana Gloria,182.68,Caja de carton - 20 Kg
2025-03-16,Manzana Gloria,180.96,Caja de carton - 20 Kg
2025-03-17,Manzana Gloria,177.15,Caja de carton - 20 Kg
2025-03-18,Manzana Gloria,176.13,Caja de carton - 20 Kg
2025-03-19,Manzana Gloria,173.26,Caja de carton - 20 Kg
2025-03-20,Manzana Gloria,179.65,Caja de carton - 20 Kg
2025-03-21,Manzana Gloria,181.76,Caja de carton - 20 Kg
2025-03-22,Manzana Gloria,173.92,Caja de carton - 20 Kg
2025-03-23,Manzana Gloria,171.77,Caja de carton - 20 Kg
2025-03-24,Manzana Gloria,176.28,Caja de carton - 20 Kg
2025-03-25,Manzana Gloria,171.25,Caja de carton - 20 Kg
2025-03-26,Manzana Gloria,168.66,Caja de carton - 20 Kg
2025-03-27,Manzana Gloria,172.08,Caja de carton - 20 Kg
2025-03-28,Manzana Gloria,168.79,Caja de carton - 20 Kg
2025-03-29,Manzana Gloria,173.65,Caja de carton - 20 Kg
2025-03-30,Manzana Gloria,171.36,Caja de carton - 20 Kg
2025-03-31,Manzana Gloria,169.02,Caja de carton - 20 Kg
2025-04-01,Manzana Gloria,169.31,Caja de carton - 20 Kg
2025-04-02,Manzana Gloria,158.79,Caja de carton - 20 Kg
2025-04-03,Manzana Gloria,161.48,Caja de carton - 20 Kg
2025-04-04,Manzana Gloria,155.6,Caja de carton - 20 Kg
2025-04-05,Manzana Gloria,152.6,Caja de carton - 20 Kg
2025-04-06,Manzana Gloria,148.12,Caja de carton - 20 Kg
2025-04-07,Manzana Gloria,140.06,Caja de carton - 20 Kg
2025-04-08,Manzana Gloria,148.49,Caja de carton - 20 Kg
2025-04-09,Manzana Gloria,160.92,Caja de carton - 20 Kg
2025-04-10,Manzana Gloria,158.64,Caja de carton - 20 Kg
2025-04-11,Manzana Gloria,164.03,Caja de carton - 20 Kg
2025-04-12,Manzana Gloria,160.27,Caja de carton - 20 Kg
2025-04-13,Manzana Gloria,159.27,Caja de carton - 20 Kg
2025-04-14,Manzana Gloria,160.37,Caja de carton - 20 Kg
2025-04-15,Manzana Gloria,157.31,Caja de carton - 20 Kg
2025-04-16,Manzana Gloria,158.06,Caja de carton - 20 Kg
2025-04-17,Manzana Gloria,162.4,Caja de carton - 20 Kg
2025-04-18,Manzana Gloria,158.69,Caja de carton - 20 Kg
2025-02-28,Manzana Nacional,67.62,Canastilla - 25 Kg
2025-03-01,Manzana Nacional,71.05,Canastilla - 25 Kg
2025-03-02,Manzana Nacional,72.62,Canastilla - 25 Kg
2025-03-03,Manzana Nacional,71.97,Canastilla - 25 Kg
2025-03-04,Manzana Nacional,72.79,Canastilla - 25 Kg
2025-03-05,Manzana Nacional,69.56,Canastilla - 25 Kg
2025-03-06,Manzana Nacional,68.51,Canastilla - 25 Kg
2025-03-07,Manzana Nacional,74.62,Canastilla - 25 Kg
2025-03-08,Manzana Nacional,71.24,Canastilla - 25 Kg
2025-03-09,Manzana Nacional,71.67,Canastilla - 25 Kg
2025-03-10,Manzana Nacional,75.1,Canastilla - 25 Kg
2025-03-11,Manzana Nacional,73.82,Canastilla - 25 Kg
2025-03-12,Manzana Nacional,73.9,Canastilla - 25 Kg
2025-03-13,Manzana Nacional,77.59,Canastilla - 25 Kg
2025-03-14,Manzana Nacional,72.24,Canastilla - 25 Kg
2025-03-15,Manzana Nacional,75.67,Canastilla - 25 Kg
2025-03-16,Manzana Nacional,74.19,Canastilla - 25 Kg
2025-03-17,Manzana Nacional,74.9,Canastilla - 25 Kg
2025-03-18,Manzana Nacional,77.69,Canastilla - 25 Kg
2025-03-19,Manzana Nacional,75.92,Canastilla - 25 Kg
2025-03-20,Manzana Nacional,81.08,Canastilla - 25 Kg
2025-03-21,Manzana Nacional,81.31,Canastilla - 25 Kg
2025-03-22,Manzana Nacional,77.6,Canastilla - 25 Kg
2025-03-23,Manzana Nacional,75.82,Canastilla - 25 Kg
2025-03-24,Manzana Nacional,74.58,Canastilla - 25 Kg
2025-03-25,Manzana Nacional,71.9,Canastilla - 25 Kg
2025-03-26,Manzana Nacional,79.11,Canastilla - 25 Kg
2025-03-27,Manzana Nacional,67.79,Canastilla - 25 Kg
2025-03-28,Manzana Nacional,70.81,Canastilla - 25 Kg
2025-03-29,Manzana Nacional,71.95,Canastilla - 25 Kg
2025-03-30,Manzana Nacional,74.36,Canastilla - 25 Kg
2025-03-31,Manzana Nacional,76.63,Canastilla - 25 Kg
2025-04-01,Manzana Nacional,79.22,Canastilla - 25 Kg
2025-04-02,Manzana Nacional,78.83,Canastilla - 25 Kg
2025-04-03,Manzana Nacional,74.67,Canastilla - 25 Kg
2025-04-04,Manzana Nacional,76.82,Canastilla - 25 Kg
2025-04-05,Manzana Nacional,77.0,Canastilla - 25 Kg
2025-04-06,Manzana Nacional,81.96,Canastilla - 25 Kg
2025-04-07,Manzana Nacional,80.98,Canastilla - 25 Kg
2025-04-08,Manzana Nacional,78.97,Canastilla - 25 Kg
2025-04-09,Manzana Nacional,76.33,Canastilla - 25 Kg
2025-04-10,Manzana Nacional,77.35,Canastilla - 25 Kg
2025-04-11,Manzana Nacional,76.61,Canastilla - 25 Kg
2025-04-12,Manzana Nacional,74.91,Canastilla - 25 Kg
2025-04-13,Manzana Nacional,79.55,Canastilla - 25 Kg
2025-04-14,Manzana Nacional,78.7,Canastilla - 25 Kg
2025-04-15,Manzana Nacional,78.94,Canastilla - 25 Kg
2025-04-16,Manzana Nacional,81.17,Canastilla - 25 Kg
2025-04-17,Manzana Nacional,82.48,Canastilla - 25 Kg
2025-04-18,Manzana Nacional,80.04,Canastilla - 25 Kg
2025-02-28,Manzana Roja Importada,244.8,Caja de carton - 19 Kg
2025-03-01,Manzana Roja Importada,245.47,Caja de carton - 19 Kg
2025-03-02,Manzana Roja Importada,240.43,Caja de carton - 19 Kg
2025-03-03,Manzana Roja Importada,243.04,Caja de carton - 19 Kg
2025-03-04,Manzana Roja Importada,236.85,Caja de carton - 19 Kg
2025-03-05,Manzana Roja Importada,230.09,Caja de carton - 19 Kg
2025-03-06,Manzana Roja Importada,233.0,Caja de carton - 19 Kg
2025-03-07,Manzana Roja Importada,230.13,Caja de carton - 19 Kg
2025-03-08,Manzana Roja Importada,229.84,Caja de carton - 19 Kg
2025-03-09,Manzana Roja Importada,226.49,Caja de carton - 19 Kg
2025-03-10,Manzana Roja Importada,222.75,Caja de carton - 19 Kg
2025-03-11,Manzana Roja Importada,218.46,Caja de carton - 19 Kg
2025-03-12,Manzana Roja Importada,218.38,Caja de carton - 19 Kg
2025-03-13,Manzana Roja Importada,214.98,Caja de carton - 19 Kg
2025-03-14,Manzana Roja Importada,213.4,Caja de carton - 19 Kg
2025-03-15,Manzana Roja Importada,213.63,Caja de carton - 19 Kg
2025-03-16,Manzana Roja Importada,213.67,Caja de carton - 19 Kg
2025-03-17,Manzana Roja Importada,209.01,Caja de carton - 19 Kg
2025-03-18,Manzana Roja Importada,203.71,Caja de carton - 19 Kg
2025-03-19,Manzana Roja Importada,204.88,Caja de carton - 19 Kg
2025-03-20,Manzana Roja Importada,182.39,Caja de carton - 19 Kg
2025-03-21,Manzana Roja Importada,178.78,Caja de carton - 19 Kg
2025-03-22,Manzana Roja Importada,179.73,Caja de carton - 19 Kg
2025-03-23,Manzana Roja Importada,180.03,Caja de carton - 19 Kg
2025-03-24,Manzana Roja Importada,178.43,Caja de carton - 19 Kg
2025-03-25,Manzana Roja Importada,181.3,Caja de carton - 19 Kg
2025-03-26,Manzana Roja Importada,179.76,Caja de carton - 19 Kg
2025-03-27,Manzana Roja Importada,180.84,Caja de carton - 19 Kg
2025-03-28,Manzana Roja Importada,183.23,Caja de carton - 19 Kg
2025-03-29,Manzana Roja Importada,189.13,Caja de carton - 19 Kg
2025-03-30,Manzana Roja Importada,196.44,Caja de carton - 19 Kg
2025-03-31,Manzana Roja Importada,199.25,Caja de carton - 19 Kg
2025-04-01,Manzana Roja Importada,218.45,Caja de carton - 19 Kg
2025-04-02,Manzana Roja Importada,229.2,Caja de carton - 19 Kg
2025-04-03,Manzana Roja Importada,230.45,Caja de carton - 19 Kg
2025-04-04,Manzana Roja Importada,221.87,Caja de carton - 19 Kg
2025-04-05,Manzana Roja Importada,207.16,Caja de carton - 19 Kg
2025-04-06,Manzana Roja Importada,196.48,Caja de carton - 19 Kg
2025-04-07,Manzana Roja Importada,186.95,Caja de carton - 19 Kg
2025-04-08,Manzana Roja Importada,187.53,Caja de carton - 19 Kg
2025-04-09,Manzana Roja Importada,178.9,Caja de carton - 19 Kg
2025-04-10,Manzana Roja Importada,185.12,Caja de carton - 19 Kg
2025-04-11,Manzana Roja Importada,178.87,Caja de carton - 19 Kg
2025-04-12,Manzana Roja Importada,180.37,Caja de carton - 19 Kg
2025-04-13,Manzana Roja Importada,183.08,Caja de carton - 19 Kg
2025-04-14,Manzana Roja Importada,184.01,Caja de carton - 19 Kg
2025-04-15,Manzana Roja Importada,184.12,Caja de carton - 19 Kg
2025-04-16,Manzana Roja Importada,182.42,Caja de carton - 19 Kg
2025-04-17,Manzana Roja Importada,182.05,Caja de carton - 19 Kg
2025-04-18,Manzana Roja Importada,181.19,Caja de carton - 19 Kg
2025-02-28,Manzana Verde Importada,210.19,Caja de carton - 20 Kg
2025-03-01,Manzana Verde Importada,206.29,Caja de carton - 20 Kg
2025-03-02,Manzana Verde Importada,204.51,Caja de carton - 20 Kg
2025-03-03,Manzana Verde Importada,204.9,Caja de carton - 20 Kg
2025-03-04,Manzana Verde Importada,203.33,Caja de carton - 20 Kg
2025-03-05,Manzana Verde Importada,201.53,Caja de carton - 20 Kg
2025-03-06,Manzana Verde Importada,202.59,Caja de carton - 20 Kg
2025-03-07,Manzana Verde Importada,201.87,Caja de carton - 20 Kg
2025-03-08,Manzana Verde Importada,198.9,Caja de carton - 20 Kg
2025-03-09,Manzana Verde Importada,200.44,Caja de carton - 20 Kg
2025-03-10,Manzana Verde Importada,193.96,Caja de carton - 20 Kg
2025-03-11,Manzana Verde Importada,194.62,Caja de carton - 20 Kg
2025-03-12,Manzana Verde Importada,192.34,Caja de carton - 20 Kg
2025-03-13,Manzana Verde Importada,188.8,Caja de carton - 20 Kg
2025-03-14,Manzana Verde Importada,191.12,Caja de carton - 20 Kg
2025-03-15,Manzana Verde Importada,189.81,Caja de carton - 20 Kg
2025-03-16,Manzana Verde Importada,191.84,Caja de carton - 20 Kg
2025-03-17,Manzana Verde Importada,188.83,Caja de carton - 20 Kg
2025-03-18,Manzana Verde Importada,184.29,Caja de carton - 20 Kg
2025-03-19,Manzana Verde Importada,188.81,Caja de carton - 20 Kg
2025-03-20,Manzana Verde Importada,182.44,Caja de carton - 20 Kg
2025-03-21,Manzana Verde Importada,181.16,Caja de carton - 20 Kg
2025-03-22,Manzana Verde Importada,179.55,Caja de carton - 20 Kg
2025-03-23,Manzana Verde Importada,178.08,Caja de carton - 20 Kg
2025-03-24,Manzana Verde Importada,179.26,Caja de carton - 20 Kg
2025-03-25,Manzana Verde Importada,182.18,Caja de carton - 20 Kg
2025-03-26,Manzana Verde Importada,183.77,Caja de carton - 20 Kg
2025-03-27,Manzana Verde Importada,183.09,Caja de carton - 20 Kg
2025-03-28,Manzana Verde Importada,179.02,Caja de carton - 20 Kg
2025-03-29,Manzana Verde Importada,177.76,Caja de carton - 20 Kg
2025-03-30,Manzana Verde Importada,180.28,Caja de carton - 20 Kg
2025-03-31,Manzana Verde Importada,176.46,Caja de carton - 20 Kg
2025-04-01,Manzana Verde Importada,180.65,Caja de carton - 20 Kg
2025-04-02,Manzana Verde Importada,179.7,Caja de carton - 20 Kg
2025-04-03,Manzana Verde Importada,179.07,Caja de carton - 20 Kg
2025-04-04,Manzana Verde Importada,171.81,Caja de carton - 20 Kg
2025-04-05,Manzana Verde Importada,171.03,Caja de carton - 20 Kg
2025-04-06,Manzana Verde Importada,163.93,Caja de carton - 20 Kg
2025-04-07,Manzana Verde Importada,157.66,Caja de carton - 20 Kg
2025-04-08,Manzana Verde Importada,164.26,Caja de carton - 20 Kg
2025-04-09,Manzana Verde Importada,179.94,Caja de carton - 20 Kg
2025-04-10,Manzana Verde Importada,183.54,Caja de carton - 20 Kg
2025-04-11,Manzana Verde Importada,183.32,Caja de carton - 20 Kg
2025-04-12,Manzana Verde Importada,179.09,Caja de carton - 20 Kg
2025-04-13,Manzana Verde Importada,178.8,Caja de carton - 20 Kg
2025-04-14,Manzana Verde Importada,180.94,Caja de carton - 20 Kg
2025-04-15,Manzana Verde Importada,178.0,Caja de carton - 20 Kg
2025-04-16,Manzana Verde Importada,180.6,Caja de carton - 20 Kg
2025-04-17,Manzana Verde Importada,181.53,Caja de carton - 20 Kg
2025-04-18,Manzana Verde Importada,182.45,Caja de carton - 20 Kg
2025-02-27,Maracuyá,44.28,Bolsa - 10 Kg
2025-02-28,Maracuyá,44.39,Bolsa - 10 Kg
2025-03-01,Maracuyá,43.37,Bolsa - 10 Kg
2025-03-02,Maracuyá,43.8,Bolsa - 10 Kg
2025-03-03,Maracuyá,45.32,Bolsa - 10 Kg
2025-03-04,Maracuyá,46.82,Bolsa - 10 Kg
2025-03-05,Maracuyá,48.25,Bolsa - 10 Kg
2025-03-06,Maracuyá,45.13,Bolsa - 10 Kg
2025-03-07,Maracuyá,50.05,Bolsa - 10 Kg
2025-03-08,Maracuyá,46.85,Bolsa - 10 Kg
2025-03-09,Maracuyá,47.67,Bolsa - 10 Kg
2025-03-10,Maracuyá,46.54,Bolsa - 10 Kg
2025-03-11,Maracuyá,43.5,Bolsa - 10 Kg
2025-03-12,Maracuyá,50.45,Bolsa - 10 Kg
2025-03-13,Maracuyá,50.47,Bolsa - 10 Kg
2025-03-14,Maracuyá,48.76,Bolsa - 10 Kg
2025-03-15,Maracuyá,49.78,Bolsa - 10 Kg
2025-03-16,Maracuyá,51.0,Bolsa - 10 Kg
2025-03-17,Maracuyá,47.16,Bolsa - 10 Kg
2025-03-18,Maracuyá,49.55,Bolsa - 10 Kg
2025-03-19,Maracuyá,36.59,Bolsa - 10 Kg
2025-03-20,Maracuyá,32.49,Bolsa - 10 Kg
2025-03-21,Maracuyá,35.59,Bolsa - 10 Kg
2025-03-22,Maracuyá,32.29,Bolsa - 10 Kg
2025-03-23,Maracuyá,35.93,Bolsa - 10 Kg
2025-03-24,Maracuyá,34.93,Bolsa - 10 Kg
2025-03-25,Maracuyá,31.77,Bolsa - 10 Kg
2025-03-26,Maracuyá,37.33,Bolsa - 10 Kg
2025-03-27,Maracuyá,33.53,Bolsa - 10 Kg
2025-03-28,Maracuyá,34.63,Bolsa - 10 Kg
2025-03-29,Maracuyá,37.9,Bolsa - 10 Kg
2025-03-30,Maracuyá,41.05,Bolsa - 10 Kg
2025-03-31,Maracuyá,37.97,Bolsa - 10 Kg
2025-04-01,Maracuyá,40.12,Bolsa - 10 Kg
2025-04-02,Maracuyá,40.86,Bolsa - 10 Kg
2025-04-03,Maracuyá,56.39,Bolsa - 10 Kg
2025-04-04,Maracuyá,51.6,Bolsa - 10 Kg
2025-04-05,Maracuyá,46.77,Bolsa - 10 Kg
2025-04-06,Maracuyá,42.09,Bolsa - 10 Kg
2025-04-07,Maracuyá,40.17,Bolsa - 10 Kg
2025-04-08,Maracuyá,37.86,Bolsa - 10 Kg
2025-04-09,Maracuyá,34.16,Bolsa - 10 Kg
2025-04-10,Maracuyá,40.87,Bolsa - 10 Kg
2025-04-11,Maracuyá,120.31,Bolsa - 10 Kg
2025-04-12,Maracuyá,192.27,Bolsa - 10 Kg
2025-04-13,Maracuyá,273.48,Bolsa - 10 Kg
2025-04-14,Maracuyá,355.24,Bolsa - 10 Kg
2025-04-15,Maracuyá,358.11,Bolsa - 10 Kg
2025-04-16,Maracuyá,354.04,Bolsa - 10 Kg
2025-04-17,Maracuyá,352.54,Bolsa - 10 Kg
2025-02-28,Mazorca,125.51,Bulto - 50 Kg
2025-03-01,Mazorca,128.95,Bulto - 50 Kg
2025-03-02,Mazorca,125.23,Bulto - 50 Kg
2025-03-03,Mazorca,125.24,Bulto - 50 Kg
2025-03-04,Mazorca,126.19,Bulto - 50 Kg
2025-03-05,Mazorca,125.57,Bulto - 50 Kg
2025-03-06,Mazorca,128.05,Bulto - 50 Kg
2025-03-07,Mazorca,131.37,Bulto - 50 Kg
2025-03-08,Mazorca,129.09,Bulto - 50 Kg
2025-03-09,Mazorca,128.26,Bulto - 50 Kg
2025-03-10,Mazorca,128.5,Bulto - 50 Kg
2025-03-11,Mazorca,126.27,Bulto - 50 Kg
2025-03-12,Mazorca,131.49,Bulto - 50 Kg
2025-03-13,Mazorca,129.88,Bulto - 50 Kg
2025-03-14,Mazorca,130.0,Bulto - 50 Kg
2025-03-15,Mazorca,137.07,Bulto - 50 Kg
2025-03-16,Mazorca,131.6,Bulto - 50 Kg
2025-03-17,Mazorca,129.82,Bulto - 50 Kg
2025-03-18,Mazorca,130.79,Bulto - 50 Kg
2025-03-19,Mazorca,134.26,Bulto - 50 Kg
2025-03-20,Mazorca,120.23,Bulto - 50 Kg
2025-03-21,Mazorca,118.79,Bulto - 50 Kg
2025-03-22,Mazorca,125.17,Bulto - 50 Kg
2025-03-23,Mazorca,123.66,Bulto - 50 Kg
2025-03-24,Mazorca,130.41,Bulto - 50 Kg
2025-03-25,Mazorca,130.49,Bulto - 50 Kg
2025-03-26,Mazorca,129.11,Bulto - 50 Kg
2025-03-27,Mazorca,132.56,Bulto - 50 Kg
2025-03-28,Mazorca,130.14,Bulto - 50 Kg
2025-03-29,Mazorca,131.71,Bulto - 50 Kg
2025-03-30,Mazorca,130.97,Bulto - 50 Kg
2025-03-31,Mazorca,128.31,Bulto - 50 Kg
2025-04-01,Mazorca,138.71,Bulto - 50 Kg
2025-04-02,Mazorca,152.06,Bulto - 50 Kg
2025-04-03,Mazorca,139.33,Bulto - 50 Kg
2025-04-04,Mazorca,134.19,Bulto - 50 Kg
2025-04-05,Mazorca,128.09,Bulto - 50 Kg
2025-04-06,Mazorca,125.85,Bulto - 50 Kg
2025-04-07,Mazorca,124.13,Bulto - 50 Kg
2025-04-08,Mazorca,132.86,Bulto - 50 Kg
2025-04-09,Mazorca,150.05,Bulto - 50 Kg
2025-04-10,Mazorca,142.82,Bulto - 50 Kg
2025-04-11,Mazorca,139.84,Bulto - 50 Kg
2025-04-12,Mazorca,140.9,Bulto - 50 Kg
2025-04-13,Mazorca,137.88,Bulto - 50 Kg
2025-04-14,Mazorca,140.86,Bulto - 50 Kg
2025-04-15,Mazorca,139.63,Bulto - 50 Kg
2025-04-16,Mazorca,141.97,Bulto - 50 Kg
2025-04-17,Mazorca,142.37,Bulto - 50 Kg
2025-04-18,Mazorca,145.18,Bulto - 50 Kg
2025-02-28,Melon,99.43,Canastilla - 25 Kg
2025-03-01,Melon,97.12,Canastilla - 25 Kg
2025-03-02,Melon,95.06,Canastilla - 25 Kg
2025-03-03,Melon,92.16,Canastilla - 25 Kg
2025-03-04,Melon,91.74,Canastilla - 25 Kg
2025-03-05,Melon,88.67,Canastilla - 25 Kg
2025-03-06,Melon,87.8,Canastilla - 25 Kg
2025-03-07,Melon,88.3,Canastilla - 25 Kg
2025-03-08,Melon,81.85,Canastilla - 25 Kg
2025-03-09,Melon,84.34,Canastilla - 25 Kg
2025-03-10,Melon,82.89,Canastilla - 25 Kg
2025-03-11,Melon,78.22,Canastilla - 25 Kg
2025-03-12,Melon,72.42,Canastilla - 25 Kg
2025-03-13,Melon,73.64,Canastilla - 25 Kg
2025-03-14,Melon,75.65,Canastilla - 25 Kg
2025-03-15,Melon,71.21,Canastilla - 25 Kg
2025-03-16,Melon,67.45,Canastilla - 25 Kg
2025-03-17,Melon,66.64,Canastilla - 25 Kg
2025-03-18,Melon,67.53,Canastilla - 25 Kg
2025-03-19,Melon,65.14,Canastilla - 25 Kg
2025-03-20,Melon,54.52,Canastilla - 25 Kg
2025-03-21,Melon,53.43,Canastilla - 25 Kg
2025-03-22,Melon,52.55,Canastilla - 25 Kg
2025-03-23,Melon,50.66,Canastilla - 25 Kg
2025-03-24,Melon,54.9,Canastilla - 25 Kg
2025-03-25,Melon,50.19,Canastilla - 25 Kg
2025-03-26,Melon,52.43,Canastilla - 25 Kg
2025-03-27,Melon,48.04,Canastilla - 25 Kg
2025-03-28,Melon,50.75,Canastilla - 25 Kg
2025-03-29,Melon,51.64,Canastilla - 25 Kg
2025-03-30,Melon,57.06,Canastilla - 25 Kg
2025-03-31,Melon,59.95,Canastilla - 25 Kg
2025-04-01,Melon,63.19,Canastilla - 25 Kg
2025-04-02,Melon,70.65,Canastilla - 25 Kg
2025-04-03,Melon,67.64,Canastilla - 25 Kg
2025-04-04,Melon,71.13,Canastilla - 25 Kg
2025-04-05,Melon,66.57,Canastilla - 25 Kg
2025-04-06,Melon,66.65,Canastilla - 25 Kg
2025-04-07,Melon,65.57,Canastilla - 25 Kg
2025-04-08,Melon,56.98,Canastilla - 25 Kg
2025-04-09,Melon,51.17,Canastilla - 25 Kg
2025-04-10,Melon,44.05,Canastilla - 25 Kg
2025-04-11,Melon,45.49,Canastilla - 25 Kg
2025-04-12,Melon,39.81,Canastilla - 25 Kg
2025-04-13,Melon,41.5,Canastilla - 25 Kg
2025-04-14,Melon,43.88,Canastilla - 25 Kg
2025-04-15,Melon,38.0,Canastilla - 25 Kg
2025-04-16,Melon,38.64,Canastilla - 25 Kg
2025-04-17,Melon,41.03,Canastilla - 25 Kg
2025-04-18,Melon,40.36,Canastilla - 25 Kg
2025-02-28,Mora De Castilla,4.08,Kilogamo - 1 Kg
2025-03-01,Mora De Castilla,4.37,Kilogamo - 1 Kg
2025-03-02,Mora De Castilla,4.67,Kilogamo - 1 Kg
2025-03-03,Mora De Castilla,5.64,Kilogamo - 1 Kg
2025-03-04,Mora De Castilla,4.25,Kilogamo - 1 Kg
2025-03-05,Mora De Castilla,2.96,Kilogamo - 1 Kg
2025-03-06,Mora De Castilla,4.8,Kilogamo - 1 Kg
2025-03-07,Mora De Castilla,7.26,Kilogamo - 1 Kg
2025-03-08,Mora De Castilla,3.2,Kilogamo - 1 Kg
2025-03-09,Mora De Castilla,1.53,Kilogamo - 1 Kg
2025-03-10,Mora De Castilla,5.7,Kilogamo - 1 Kg
2025-03-11,Mora De Castilla,3.26,Kilogamo - 1 Kg
2025-03-12,Mora De Castilla,1.0,Kilogamo - 1 Kg
2025-03-13,Mora De Castilla,5.22,Kilogamo - 1 Kg
2025-03-14,Mora De Castilla,2.47,Kilogamo - 1 Kg
2025-03-15,Mora De Castilla,3.37,Kilogamo - 1 Kg
2025-03-16,Mora De Castilla,4.22,Kilogamo - 1 Kg
2025-03-17,Mora De Castilla,3.95,Kilogamo - 1 Kg
2025-03-18,Mora De Castilla,5.0,Kilogamo - 1 Kg
2025-03-19,Mora De Castilla,2.72,Kilogamo - 1 Kg
2025-03-20,Mora De Castilla,4.53,Kilogamo - 1 Kg
2025-03-21,Mora De Castilla,3.06,Kilogamo - 1 Kg
2025-03-22,Mora De Castilla,5.14,Kilogamo - 1 Kg
2025-03-23,Mora De Castilla,4.98,Kilogamo - 1 Kg
